"Product","Package ID","Batch","Strain","Vendor","Date of manufacture","Brand","Harvest date","Producer"
ClearGold Cartridge 1000mg - Obama Kush,I3BDILAYOZ000010,I9(SPD#7)2112,Obama Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Blue Cheese,I3BDILAB0Z000062,I9(SPD#55)2108,Blue Cheese,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Pineapple Express,I3BDILAGFW000095,I9(SPD#7)2112,Pineapple Express,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Pineapple Express,I3BDILAGFW000094,I9(SPD#7)2112,Pineapple Express,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Purple Punch,I3BDILA4WP000086,I9(SPD#7)2111,Purple Punch,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Purple Punch,I3BDILA4WP000085,I9(SPD#7)2111,Purple Punch,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Blue Cheese,I3BDILAB0Z000063,I9(SPD#55)2108,Blue Cheese,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Strawnana,I3BDILASIV000037,I9(SPD#63)2108,Strawnana,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Obama Kush,I3BDILAYOZ000012,I9(SPD#7)2112,Obama Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Purple Punch,I3BDILA4WP000087,I9(SPD#7)2111,Purple Punch,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Pineapple Express,I3BDILAGFW000096,I9(SPD#7)2112,Pineapple Express,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Indica PM Chocolates Dark 150mg,02285,I9(SPD#95)2109,Hybrid Blend,,,INDICA PM,9/14/2021,
zenzona Vegan Gummies Prickly Pear 100mg - Hybrid,02284,I9(SPD#95)2109,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,ZENZONA,9/14/2021,
ClearGold Cartridge 500mg - Mai Tai,I3BDILAEZS000019,I9(SPD#99)2111,Mai Tai,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 500mg - Mai Tai,I3BDILAEZS000018,I9(SPD#99)2111,Mai Tai,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Mai Tai,I3BDILAMEO000018,I9(SPD#99)2111,Mai Tai,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Mai Tai,I3BDILAMEO000017,I9(SPD#99)2111,Mai Tai,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Mai Tai,I3BDILAMEO000016,I9(SPD#99)2111,Mai Tai,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Cotton Candy Kush,I3BDILAQIX000019,I9(SPD#7)2112,Cotton Candy Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Cotton Candy Kush,I3BDILAQIX000018,I9(SPD#7)2112,Cotton Candy Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Elemental Dablicator 1000mg - Cookie Dough,I3BDILAQEY000004,DABCD2109,Cookie Dough,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - God's Gift,I3BDILA3KR000101,I9(SPD#86)2110,God's Gift,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - God's Gift,I3BDILA3KR000100,I9(SPD#86)2110,God's Gift,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Banana Runtz,I3BDILAIKS000016,I9(SPD#86)2110,Banana Runtz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Banana Runtz,I3BDILAIKS000015,I9(SPD#86)2110,Banana Runtz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Elemental Dablicator 1000mg - Cookie Dough,I3BDILAQEY000005,DABCD2109,Cookie Dough,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 500mg - Mai Tai,I3BDILAEZS000020,I9(SPD#99)2111,Mai Tai,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Banana Runtz,I3BDILAIKS000017,I9(SPD#86)2110,Banana Runtz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Indica PM Chocolates Dark 150mg,02282,I9(SPD#95)2109,Hybrid Blend,,,INDICA PM,9/14/2021,
ClearGold Cartridge 1000mg - Gelato,I3BDILAHIZ000070,I9(SPD#7)2111,Gelato,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Gelato,I3BDILAHIZ000069,I9(SPD#7)2111,Gelato,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Gelato,I3BDILAHIZ000071,I9(SPD#7)2111,Gelato,"Forever 46, LLC DBA: The Downtown Dispensary - REC",12/6/2021,iLAVA,,
ClearGold Cartridge 1000mg - Banana Kush,I3BDILA7GG000057,I9(SPD#7)2112,Banana Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Banana Kush,I3BDILA7GG000056,I9(SPD#7)2112,Banana Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Banana Kush,I3BDILA7GG000058,I9(SPD#7)2112,Banana Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
zenzona Vegan Gummies Grapefruit 100mg - Sativa,02276,I9(SPD#95)2109,Hybrid Blend,,,ZENZONA,9/14/2021,
Atomic Cartridge 1000mg - Lem Dog,02275,I9(SPD#74)2109,GG4,"Forever 46, LLC DBA: The Downtown Dispensary - REC",,iLAVA,9/2/2021,
Atomic Cartridge 1000mg - Lem Dog,02274,I9(SPD#74)2109,GG4,"Forever 46, LLC DBA: The Downtown Dispensary - REC",,iLAVA,9/2/2021,
Atomic Cartridge 1000mg - Lem Dog,02274,I9(SPD#74)2109,GG4,,,iLAVA,9/2/2021,
ClearGold Cartridge 1000mg - Strawberry Cough,I3BDILAKA0000111,I9(SPD#11)2112,Strawberry Cough,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Strawberry Cough,I3BDILAKA0000110,I9(SPD#11)2112,Strawberry Cough,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - King Louis XIII,I3BDILAFMG000064,I9(SPD#7)2112,King Louis XIII,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - King Louis XIII,I3BDILAFMG000063,I9(SPD#7)2112,King Louis XIII,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Bubba Kush,I3BDILAIKF000026,I9(SPD#7)2111,Bubba Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Bubba Kush,I3BDILAIKF000025,I9(SPD#7)2111,Bubba Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - 1:1 (THC:CBD),I3BDILA6LC000057,I9(SPD#49)2107,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - 1:1 (THC:CBD),I3BDILA6LC000056,I9(SPD#49)2107,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Blue Widow,I3BDILATUZ000031,I9(SPD#7)2111,Blue Widow,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Blue Widow,I3BDILATUZ000030,I9(SPD#7)2111,Blue Widow,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 500mg - 1:1 (THC:CBD),I3BDILA1KY000035,I9(SPD#49)2107,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 500mg - 1:1 (THC:CBD),I3BDILA1KY000034,I9(SPD#49)2107,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - GG4,I3BDILA01U000003,I9(SPD#86)2110,GG4,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - GG4,I3BDILA01U000002,I9(SPD#86)2110,GG4,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 500mg - 1:1 (THC:CBD),I3BDILA1KY000036,1:1(SPD#45)2106,Hybrid,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,6/8/2021,
ClearGold Cartridge 500mg - Blue Widow,I3BDILAXUP000042,I9(SPD#7)2111,Blue Widow,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Bubba Kush,I3BDILAIKF000027,I9(SPD#7)2111,Bubba Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Strawberry Cough,I3BDILAKA0000112,I9(SPD#11)2112,Strawberry Cough,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - GG4,I3BDILA01U000004,I9(SPD#86)2110,GG4,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",12/5/2021,iLAVA,,
ClearGold Cartridge 1000mg - King Louis XIII,I3BDILAFMG000065,I9(SPD#7)2112,King Louis XIII,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
zenzona Vegan Gummies 2:1 (200mg CBD/100mg THC) Honeydew - Sativa,02259,I9(SPD#95)2109,Hybrid Blend,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,ZENZONA,9/14/2021,
Entourage Day Cartridge 500mg - Trainwreck,I3BDILAXLG000029,EETW2108,Trainwreck,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,8/16/2021,
Entourage Day Cartridge 500mg - Trainwreck,I3BDILAXLG000027,EETW2108,Trainwreck,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",12/1/2021,iLAVA,8/16/2021,
Entourage Day Cartridge 500mg - Trainwreck,I3BDILAXLG000026,EETW2108,Trainwreck,"Forever 46, LLC - 00000057DCHF00477864",12/1/2021,iLAVA,8/16/2021,
Entourage Day Cartridge 500mg - Trainwreck,I3BDILAXLG000025,EETW2108,Trainwreck,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,8/16/2021,
Entourage Day Cartridge 500mg - Trainwreck,I3BDILAXLG000024,EETW2108,Trainwreck,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,8/16/2021,
Entourage Day Cartridge 500mg - Trainwreck,I3BDILAXLG000023,EETW2108,Trainwreck,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,8/16/2021,
Entourage Twilight Cartridge 500mg - GMO,I3BDILAOWE000022,I9(SPD#74)2109,GMO,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/16/2021,
Entourage Twilight Cartridge 500mg - GMO,I3BDILAOWE000021,I9(SPD#74)2109,GMO,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/16/2021,
Entourage Twilight Cartridge 500mg - GMO,I3BDILAOWE000018,I9(SPD#74)2109,GMO,"Forever 46, LLC - 00000057DCHF00477864",12/1/2021,iLAVA,9/16/2021,
Entourage Twilight Cartridge 500mg - GMO,I3BDILAOWE000017,I9(SPD#74)2109,GMO,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/16/2021,
Entourage Day Cartridge 500mg - Trainwreck,I3BDILAXLG000030,EETW2108,Trainwreck,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,8/16/2021,
Entourage Twilight Cartridge 500mg - GMO,I3BDILAOWE000023,I9(SPD#74)2109,GMO,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/16/2021,
Entourage Twilight Gummies 100mg - Blueberry,02158,I9(SPD#95)2109,Hybrid Blend,,,iLAVA,9/14/2021,
Entourage Twilight Gummies 100mg - Blackberry,02157,I9(SPD#95)2109,Hybrid Blend,,,iLAVA,9/14/2021,
zenzona Vegan Gummies Wildberry 100mg - Indica,02155,I9(SPD#95)2109,Hybrid Blend,,,ZENZONA,9/14/2021,
Entourage Night Gummies 100mg - Wildberry,02147,I9(SPD#95)2109,Hybrid Blend,,,iLAVA,9/14/2021,
Entourage Night Gummies 100mg - Watermelon,02146,I9(SPD#95)2109,Hybrid Blend,,,iLAVA,9/14/2021,
zenzona Vegan Gummies Blood Orange 100mg - Sativa,02145,I9(SPD#95)2109,Hybrid Blend,,,ZENZONA,9/14/2021,
Magma Sugar Wax 1g - GG4,I3BDILANDW000016,IMGG100821,GG4,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Budder 1g - Plush Berry,I3BDILARQE000032,IMPB092321,Plush Berry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Budder 1g - Plush Berry,I3BDILARQE000031,IMPB092321,Plush Berry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Budder 1g - Modified Banana,13BDILAHMW000010,IMMB091521,Modified Banana,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Entourage Twilight Cartridge 500mg - Blueberry,I3BDILAYMI000021,I9(SPD#74)2109,Blueberry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/14/2021,
Entourage Twilight Cartridge 500mg - Blueberry,I3BDILAYMI000019,I9(SPD#74)2109,Blueberry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/14/2021,
Entourage Twilight Cartridge 500mg - Blueberry,I3BDILAYMI000018,I9(SPD#74)2109,Blueberry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/14/2021,
Entourage Twilight Cartridge 500mg - Blueberry,I3BDILAYMI000016,I9(SPD#74)2109,Blueberry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",11/30/2021,iLAVA,9/14/2021,
Entourage Twilight Cartridge 500mg - Blueberry,I3BDILAYMI000015,I9(SPD#74)2109,Blueberry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/14/2021,
Molecular Live Resin Cartridge 500mg - Blue Dream,I3BDILACQD000013,ILSBD070721,Blue Dream,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Molecular Live Resin Cartridge 500mg - Blue Dream,I3BDILACQD000012,ILSBD070721,Blue Dream,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Entourage Day Cartridge 500mg - Maui Wowie,I3BDILAKEZ000026,EEMW2108,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,7/31/2021,
Entourage Day Cartridge 500mg - Maui Wowie,I3BDILAKEZ000025,EEMW2108,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,7/31/2021,
Entourage Day Cartridge 500mg - Maui Wowie,I3BDILAKEZ000024,EEMW2108,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,7/31/2021,
Entourage Day Cartridge 500mg - Maui Wowie,I3BDILAKEZ000023,EEMW2108,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",11/30/2021,iLAVA,7/31/2021,
Entourage Day Cartridge 500mg - Maui Wowie,I3BDILAKEZ000022,EEMW2108,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",11/30/2021,iLAVA,7/31/2021,
Entourage Day Cartridge 500mg - Maui Wowie,I3BDILAKEZ000021,EEMW2108,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,7/31/2021,
Entourage Twilight Cartridge 500mg - Blueberry,I3BDILAYMI000022,I9(SPD#74)2109,Blueberry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/14/2021,
Magma Sugar Wax 1g - GG4,I3BDILANDW000017,IMGG100821,GG4,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Budder 1g - Plush Berry,I3BDILARQE000033,IMPB092321,Plush Berry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Entourage Day Cartridge 500mg - Maui Wowie,I3BDILAKEZ000027,EEMW2108,Maui Wowie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,7/31/2021,
zenzona Vegan Gummies 2:1 (100mg THC/50mg CBD) Blueberry - Indica,01984,I9(SPD#95)2109,Hybrid Blend,,,ZENZONA,9/14/2021,
Magma Sugar Wax 1g - GG4,01983,IMGG090221,GG4,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Sugar Wax 1g - GG4,01983,IMGG090221,GG4,,,iLAVA,,
Grim DJ OG 3.5g - Value,01982,0521GMDJ.33,Grim DJ OG,"East Valley Patient Wellness Group, Inc. DBA: Sol Flower Sun City",,Copperstate,5/26/2021,
Magma Budder 1g - Grape Mac,I3BDILAWRH000016,ILSGM082521,Grape MAC,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Budder 1g - Grape Mac,I3BDILAWRH000017,ILSGM082521,Grape MAC,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Do-Si-Dos,I3BDILAPVB000082,I9(SPD#86)2110,Dos-Si-Dos,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Do-Si-Dos,I3BDILAPVB000081,I9(SPD#86)2110,Dos-Si-Dos,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Sugar Wax 1g - Super Glue,I3BDILALRI000004,IMSG102621,Super Glue,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Sugar Wax 1G - Crunch Berries,I3BDILAQWU000013,IMCB102621,Crunch Berries,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Forbidden Fruit,I3BDILAKDR000035,I9(SPD#7)2111,Forbidden Fruit,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Forbidden Fruit,I3BDILAKDR000034,I9(SPD#7)2111,Forbidden Fruit,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Sugar Wax 1g - Super Glue,I3BDILALRI000005,IMSG102621,Super Glue,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Forbidden Fruit,I3BDILAKDR000036,I9(SPD#7)2111,Forbidden Fruit,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Do-Si-Dos,I3BDILAPVB000083,I9(SPD#86)2110,Dos-Si-Dos,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Limoncello #1 - Sunday Goods Bulk,000000009952,Limoncello #1.OB4.B2,Limoncello,"The Health Center of Cochise, Inc. DBA: Sunday Goods",,Sunday Goods,10/6/2021,
Limoncello #1 - Sunday Goods Bulk,000000009951,Limoncello #1.OB4.B2,Limoncello,"The Health Center of Cochise, Inc. DBA: Sunday Goods",,Sunday Goods,10/6/2021,
Moonshine Haze #7  - Sunday Goods Bulk,000000241931,Moonshine Haze #7.OB4.B3,Moonshine Haze #7,"The Health Center of Cochise, Inc. DBA: Sunday Goods",,Sunday Goods,9/22/2021,
Moonshine Haze #7  - Sunday Goods Bulk,000000241930,Moonshine Haze #7.OB4.B3,Moonshine Haze #7,"The Health Center of Cochise, Inc. DBA: Sunday Goods",,Sunday Goods,9/22/2021,
zenzona Vegan Gummies Watermelon 100mg - Indica,01891,I9(SPD#95)2109,Hybrid Blend,,,ZENZONA,9/14/2021,
zenzona Vegan Gummies Raspberry 100mg - Sativa,01890,I9(SPD#95)2109,Hybrid Blend,,,ZENZONA,9/14/2021,
ClearGold Cartridge 1000mg - ATF,I3BDILAPLB000112,I9(SPD#7)2111,ATF,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - ATF,I3BDILAPLB000111,I9(SPD#7)2111,ATF,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Tropicana Cookies,I3BDILAIFH000055,I9(SPD#7)2111,Tropicana Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Tropicana Cookies,I3BDILAIFH000054,I9(SPD#7)2111,Tropicana Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Budder 1g - Crunch Berries,I3BDILALBL000004,IMCB102621,Crunch Berries,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Cotton Candy Kush,I3BDILAQIX000016,I9(SPD#99)2111,Cotton Candy Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Cotton Candy Kush,I3BDILAQIX000015,I9(SPD#99)2111,Cotton Candy Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Cotton Candy Kush,I3BDILAQIX000014,I9(SPD#99)2111,Cotton Candy Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 500mg - Cotton Candy Kush,I3BDILABW0000023,I9(SPD#99)2111,Cotton Candy Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 500mg - Cotton Candy Kush,I3BDILABW0000022,I9(SPD#99)2111,Cotton Candy Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Lumen Sugar Wax 1g - Alien Pharaoh,I3BDILAVMK000009,ILAP090221,Alien Pharaoh,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/1/2021,
ClearGold Cartridge 1000mg - Orange Cookies,I3BDILAMSV000037,I9(SPD#63)2108,Orange Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Orange Cookies,I3BDILAMSV000036,I9(SPD#63)2108,Orange Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 500mg - Cotton Candy Kush,I3BDILABW0000024,I9(SPD#99)2111,Cotton Candy Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Orange Cookies,I3BDILAMSV000038,I9(SPD#63)2108,Orange Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - Tropicana Cookies,I3BDILAIFH000056,I9(SPD#7)2111,Tropicana Cookies,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
ClearGold Cartridge 1000mg - ATF,I3BDILAPLB000113,I9(SPD#7)2111,ATF,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Magma Budder 1g - Crunch Berries,I3BDILALBL000005,IMCB102621,Crunch Berries,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
Indica PM Chocolates Dark 150mg,01858,I9(SPD#95)2109,Hybrid Blend,,,INDICA PM,9/14/2021,
Boysenberry Gelato 3.5g - Value,01730,0121BYGL.22,Boysenberry Gelato,"East Valley Patient Wellness Group, Inc. DBA: Sol Flower Sun City",,DTF - Downtown Flower,5/10/2021,
SFV OG 3.5G - VALUE,01856,0576 0093 3934 5540,SFV OG,"White Mountain Health Center, Inc. (Dba: White Mountain Health Center - Med)",,Sweet Science,3/9/2021,
Lumen Sugar Wax 1g - Alien Pharaoh,I3BDILAVMK000007,ILAP090221,Alien Pharaoh,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,9/1/2021,
ClearGold Cartridge 500mg - Durban Poison,I3BDILAXAV000070,I9(SPD#99)2111,Durban Poison,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",11/23/2021,iLAVA,11/9/2021,
ClearGold Cartridge 500mg - Durban Poison,I3BDILAXAV000069,I9(SPD#99)2111,Durban Poison,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,11/9/2021,
ClearGold Cartridge 500mg - Durban Poison,I3BDILAXAV000068,I9(SPD#99)2111,Durban Poison,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",11/23/2021,iLAVA,11/9/2021,
ClearGold Cartridge 500mg - Durban Poison,I3BDILAXAV000067,I9(SPD#99)2111,Durban Poison,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",11/23/2021,iLAVA,11/9/2021,
ClearGold Cartridge 1000mg - Durban Poison,I3BDILA8WQ000108,I9(SPD#99)2111,Durban Poison,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,11/9/2021,
ClearGold Cartridge 1000mg - Durban Poison,I3BDILA8WQ000107,I9(SPD#99)2111,Durban Poison,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,11/9/2021,
ClearGold Cartridge 500mg - Afghani,I3BDILAYLE000045,I9(SPD#7)2111,Afghani,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",,iLAVA,,
